date,game,player_name,cluster,line,prediction,edge,edge_pct,direction,pick,edge_score,ag_score,agreement,role_flag,last7_vals,confidence,model_std,blowout_risk,best_over_odds,best_under_odds,best_odds_for_bet,home_ml,away_ml,imp_over_prob,imp_under_prob,model_win_prob,kelly,m1_xgb,m4_mean,m5_context,m7_matchup,n_books,target,actual,result,profit_units
2026-03-07,Orlando Magic (+210) @ Minnesota Timberwolves (-250),Jaden McDaniels,C1,1.5,0.08,-1.42,94.7,UNDER,UNDER,9,0.8,HIGH,NORMAL,,97,0.221,0.13,164,-205,-205,-250,210,0.36,0.64,1,0.5,0,0,0,0.21,4,fg3m,NA,NA,NA
2026-03-07,Orlando Magic (+210) @ Minnesota Timberwolves (-250),Anthony Black,C1,1.5,0.1,-1.4,93.3,UNDER,UNDER,8.9,0.8,HIGH,NORMAL,,97,0.122,0.02,116,-142,-142,-250,210,0.441,0.559,1,0.5,0,0,0,0.26,4,fg3m,NA,NA,NA
2026-03-07,Orlando Magic (+210) @ Minnesota Timberwolves (-250),Tristan da Silva,C1,1.5,0.1,-1.4,93.3,UNDER,UNDER,8.9,0.8,HIGH,NORMAL,,97,0.187,0.22,108,-133,-133,-250,210,0.457,0.543,1,0.5,0,0,0,0.26,4,fg3m,NA,NA,NA
2026-03-07,Utah Jazz (+343) @ Milwaukee Bucks (-455),Ace Bailey,C1,1.5,0.12,-1.38,92,UNDER,UNDER,8.8,0.8,HIGH,NORMAL,,97,0.116,0.1,154,145,145,-455,343,0.491,0.509,1,0.5,0,0,0,0.31,4,fg3m,NA,NA,NA
2026-03-07,Golden State Warriors (+561) @ Oklahoma City Thunder (-800),Pat Spencer,C1,1.5,0.13,-1.37,91.3,UNDER,UNDER,8.8,0.8,HIGH,NORMAL,,97,0.115,0.2,164,-214,-214,-800,561,0.357,0.643,1,0.5,0,0,0,0.33,4,fg3m,NA,NA,NA
2026-03-07,Los Angeles Clippers (-264) @ Memphis Grizzlies (+220),Cam Spencer,C3,1.5,0.14,-1.36,90.7,UNDER,UNDER,8.8,0.8,HIGH,NORMAL,,88,0.128,0.28,-125,-103,-103,219.5,-264,0.523,0.477,1,0.5,0,0,0,0.36,1,fg3m,NA,NA,NA
2026-03-07,Los Angeles Clippers (-264) @ Memphis Grizzlies (+220),Kobe Sanders,C1,1.5,0.14,-1.36,90.7,UNDER,UNDER,8.8,0.8,HIGH,NORMAL,,88,0.133,0.1,122,-159,-159,219.5,-264,0.423,0.577,1,0.5,0,0,0,0.35,1,fg3m,NA,NA,NA
2026-03-07,Golden State Warriors (+561) @ Oklahoma City Thunder (-800),Jaylin Williams,C3,1.5,0.15,-1.35,90,UNDER,UNDER,8.7,0.8,HIGH,NORMAL,,88,0.369,0.15,-139,107,107,-800,561,0.546,0.454,1,0.5,0,0,0,0.36,1,fg3m,NA,NA,NA
2026-03-07,Golden State Warriors (+561) @ Oklahoma City Thunder (-800),Gui Santos,C1,1.5,0.13,-1.37,91.3,UNDER,UNDER,8.8,0.8,HIGH,NORMAL,,87,0.323,0.5,108,-135,-135,-800,561,0.456,0.544,1,0.5,0,0,0,0.33,4,fg3m,NA,NA,NA
2026-03-07,Utah Jazz (+343) @ Milwaukee Bucks (-455),Ousmane Dieng,C1,1.5,0.13,-1.37,91.3,UNDER,UNDER,8.8,0.8,HIGH,NORMAL,,87,0.152,0.32,162,131,131,-455,343,0.469,0.531,1,0.5,0,0,0,0.32,4,fg3m,NA,NA,NA
2026-03-07,Los Angeles Clippers (-264) @ Memphis Grizzlies (+220),Bennedict Mathurin,C1,1.5,0.14,-1.36,90.7,UNDER,UNDER,8.8,0.8,HIGH,NORMAL,,87,0.301,0.37,106,-130,-130,219.5,-264,0.462,0.538,1,0.5,0,0,0,0.35,4,fg3m,NA,NA,NA
2026-03-07,Los Angeles Clippers (-264) @ Memphis Grizzlies (+220),Jaylen Wells,C3,1.5,0.14,-1.36,90.7,UNDER,UNDER,8.8,0.8,HIGH,NORMAL,,87,0.128,0.33,-161,140,140,219.5,-264,0.597,0.403,1,0.5,0,0,0,0.36,4,fg3m,NA,NA,NA
2026-03-07,Orlando Magic (+210) @ Minnesota Timberwolves (-250),Donte DiVincenzo,C1,2.5,0.08,-2.42,96.8,UNDER,UNDER,12.1,0.8,MED,NORMAL,,77,0.898,0.27,-130,112,112,-250,210,0.545,0.455,0.996,0.4962,0,0,0,0.21,4,fg3m,NA,NA,NA
2026-03-07,Philadelphia 76ers (+225) @ Atlanta Hawks (-270),Onyeka Okongwu,C3,2.5,0.12,-2.38,95.2,UNDER,STRONG UNDER,11.9,0.8,HIGH,NORMAL,,77,0.199,0.63,154,-183,-183,-270,225,0.378,0.622,1,0.5,0,0,0,0.31,4,fg3m,NA,NA,NA
2026-03-07,Orlando Magic (+210) @ Minnesota Timberwolves (-250),Ayo Dosunmu,C1,1.5,0.08,-1.42,94.7,UNDER,UNDER,9,0.8,MED,NORMAL,,77,0.49,0.25,175,-208,-208,-250,210,0.35,0.65,0.998,0.4969,0,0,0,0.21,4,fg3m,NA,NA,NA
2026-03-07,Orlando Magic (+210) @ Minnesota Timberwolves (-250),Julius Randle,C1,1.5,0.08,-1.42,94.7,UNDER,UNDER,9,0.8,MED,NORMAL,,77,0.711,0,126,-162,-162,-250,210,0.417,0.583,0.977,0.4699,0,0,0,0.21,4,fg3m,NA,NA,NA
2026-03-07,Orlando Magic (+210) @ Minnesota Timberwolves (-250),Naz Reid,C1,1.5,0.08,-1.42,94.7,UNDER,UNDER,9,0.8,MED,NORMAL,,77,0.784,0.04,-147,120,120,-250,210,0.567,0.433,0.965,0.4679,0,0,0,0.21,4,fg3m,NA,NA,NA
2026-03-07,Utah Jazz (+343) @ Milwaukee Bucks (-455),Keyonte George,C3,2.5,0.16,-2.34,93.6,UNDER,UNDER,11.8,0.8,MED,NORMAL,,77,0.758,0.01,-122,100,100,-455,343,0.524,0.476,0.999,0.499,0,0,0,0.39,4,fg3m,NA,NA,NA
2026-03-07,Utah Jazz (+343) @ Milwaukee Bucks (-455),Ryan Rollins,C3,2.5,0.16,-2.34,93.6,UNDER,STRONG UNDER,11.8,0.8,HIGH,NORMAL,,77,0.384,0.81,-117,102,102,-455,343,0.521,0.479,1,0.5,0,0,0,0.39,4,fg3m,NA,NA,NA
2026-03-07,Orlando Magic (+210) @ Minnesota Timberwolves (-250),Jalen Suggs,C1,1.5,0.1,-1.4,93.3,UNDER,UNDER,8.9,0.8,MED,NORMAL,,77,0.58,0.14,139,133,133,-250,210,0.494,0.506,0.992,0.493,0,0,0,0.26,4,fg3m,NA,NA,NA
2026-03-07,Brooklyn Nets (+625) @ Detroit Pistons (-950),Cade Cunningham,C1,1.5,0.11,-1.39,92.7,UNDER,UNDER,8.9,0.8,MED,NORMAL,,77,0.773,0.26,-169,142,142,-950,625,0.603,0.397,0.964,0.4693,0,0,0,0.28,4,fg3m,NA,NA,NA
2026-03-07,Golden State Warriors (+561) @ Oklahoma City Thunder (-800),Jared McCain,C1,1.5,0.11,-1.39,92.7,UNDER,UNDER,8.9,0.8,MED,NORMAL,,77,0.785,0.12,112,-134,-134,-800,561,0.452,0.548,0.962,0.4555,0,0,0,0.29,4,fg3m,NA,NA,NA
2026-03-07,Brooklyn Nets (+625) @ Detroit Pistons (-950),Noah Clowney,C1,1.5,0.11,-1.39,92.7,UNDER,UNDER,8.9,0.8,MED,NORMAL,,77,0.745,0.22,-140,110,110,-950,625,0.551,0.449,0.969,0.4704,0,0,0,0.27,4,fg3m,NA,NA,NA
2026-03-07,Brooklyn Nets (+625) @ Detroit Pistons (-950),Tobias Harris,C1,1.5,0.11,-1.39,92.7,UNDER,UNDER,8.9,0.8,MED,NORMAL,,77,0.4,0.05,164,-200,-200,-950,625,0.362,0.638,1,0.5,0,0,0,0.28,4,fg3m,NA,NA,NA
2026-03-07,Utah Jazz (+343) @ Milwaukee Bucks (-455),Kyle Filipowski,C1,1.5,0.12,-1.38,92,UNDER,UNDER,8.8,0.8,MED,NORMAL,,77,0.514,0.16,171,-219,-219,-455,343,0.35,0.65,0.996,0.4936,0,0,0,0.31,4,fg3m,NA,NA,NA
2026-03-07,Golden State Warriors (+561) @ Oklahoma City Thunder (-800),Al Horford,C1,1.5,0.13,-1.37,91.3,UNDER,UNDER,8.8,0.8,MED,NORMAL,,77,0.75,0.28,-136,111,111,-800,561,0.549,0.451,0.966,0.4677,0,0,0,0.33,4,fg3m,NA,NA,NA
2026-03-07,Los Angeles Clippers (-264) @ Memphis Grizzlies (+220),Brook Lopez,C1,1.5,0.14,-1.36,90.7,UNDER,UNDER,8.8,0.8,MED,NORMAL,,77,0.69,0.02,-164,136,136,219.5,-264,0.594,0.406,0.976,0.4792,0,0,0,0.35,4,fg3m,NA,NA,NA
2026-03-07,Golden State Warriors (+561) @ Oklahoma City Thunder (-800),Cason Wallace,C3,1.5,0.15,-1.35,90,UNDER,UNDER,8.7,0.8,MED,NORMAL,,77,0.403,0.26,124,-155,-155,-800,561,0.423,0.577,1,0.5,0,0,0,0.36,4,fg3m,NA,NA,NA
