date,game,player_name,cluster,line,prediction,edge,edge_pct,direction,pick,edge_score,ag_score,agreement,role_flag,last7_vals,confidence,model_std,blowout_risk,best_over_odds,best_under_odds,best_odds_for_bet,home_ml,away_ml,imp_over_prob,imp_under_prob,model_win_prob,kelly,m1_xgb,m4_mean,m5_context,m7_matchup,n_books,target,actual,result,profit_units
2026-04-20,Portland Trail Blazers (+472) @ San Antonio Spurs (-658),Donovan Clingan,C1,1.5,0.11,-1.39,92.7,UNDER,UNDER,8.9,0.8,HIGH,NORMAL,,100,0.144,0.15,182,165,165,-658.5,472.5,0.484,0.516,1,0.5,0,0,0,0.28,5,fg3m,NA,NA,NA
2026-04-20,Portland Trail Blazers (+472) @ San Antonio Spurs (-658),Stephon Castle,C1,1.5,0.11,-1.39,92.7,UNDER,UNDER,8.9,0.8,HIGH,NORMAL,,100,0.354,0.12,130,-154,-154,-658.5,472.5,0.418,0.582,1,0.5,0,0,0,0.26,5,fg3m,NA,NA,NA
2026-04-20,Atlanta Hawks (+195) @ New York Knicks (-235),Josh Hart,C1,1.5,0.14,-1.36,90.7,UNDER,UNDER,8.8,0.8,HIGH,NORMAL,,100,0.358,0.29,162,-190,-190,-235,195,0.368,0.632,1,0.5,0,0,0,0.36,6,fg3m,NA,NA,NA
2026-04-20,Atlanta Hawks (+195) @ New York Knicks (-235),Jonathan Kuminga,C1,1,0.1,-0.9,90,UNDER,UNDER,7.1,0.8,HIGH,NORMAL,,97,0.379,0.12,205,175,175,-235,195,0.474,0.526,0.991,0.4929,0,0,0,0.24,4,fg3m,NA,NA,NA
2026-04-20,Phoenix Suns (+1040) @ Oklahoma City Thunder (-2000),Jordan Goodwin,C1,1.5,0.13,-1.37,91.3,UNDER,UNDER,8.8,0.8,HIGH,NORMAL,,94,0.388,0,190,113,113,-2000,1040.5,0.423,0.577,1,0.5,0,0,0,0.33,3,fg3m,NA,NA,NA
2026-04-20,Houston Rockets (-189) @ Los Angeles Lakers (+159),Luke Kennard,C1,2.5,0.11,-2.39,95.6,UNDER,STRONG UNDER,12,0.8,HIGH,NORMAL,,90,0.391,0.47,123,-130,-130,159,-189,0.442,0.558,1,0.5,0,0,0,0.27,6,fg3m,NA,NA,NA
2026-04-20,Orlando Magic (+332) @ Detroit Pistons (-450),Tobias Harris,C1,1.5,0.08,-1.42,94.7,UNDER,UNDER,9,0.8,HIGH,NORMAL,,90,0.398,0.57,120,-130,-130,-450,331.5,0.446,0.554,1,0.5,0,0,0,0.21,5,fg3m,NA,NA,NA
2026-04-20,Minnesota Timberwolves (+219) @ Denver Nuggets (-265),Christian Braun,C1,1.5,0.1,-1.4,93.3,UNDER,UNDER,8.9,0.8,HIGH,NORMAL,,90,0.374,0.31,162,180,180,-265,219,0.517,0.483,1,0.5,0,0,0,0.26,5,fg3m,NA,NA,NA
2026-04-20,Atlanta Hawks (+195) @ New York Knicks (-235),Jalen Johnson,C1,1.5,0.1,-1.4,93.3,UNDER,UNDER,8.9,0.8,HIGH,NORMAL,,90,0.373,0.44,-115,105,105,-235,195,0.523,0.477,1,0.5,0,0,0,0.24,6,fg3m,NA,NA,NA
2026-04-20,Minnesota Timberwolves (+219) @ Denver Nuggets (-265),Nikola Jokic,C1,1.5,0.1,-1.4,93.3,UNDER,UNDER,8.9,0.8,HIGH,NORMAL,,90,0.098,0.31,185,134,134,-265,219,0.451,0.549,1,0.5,0,0,0,0.26,6,fg3m,NA,NA,NA
2026-04-20,Toronto Raptors (+300) @ Cleveland Cavaliers (-375),Sandro Mamukelashvili,C1,1.5,0.13,-1.37,91.3,UNDER,UNDER,8.8,0.8,HIGH,NORMAL,,90,0.318,0.43,164,175,175,-375,300,0.51,0.49,1,0.5,0,0,0,0.32,6,fg3m,NA,NA,NA
2026-04-20,Philadelphia 76ers (+575) @ Boston Celtics (-900),VJ Edgecombe,C1,1.5,0.13,-1.37,91.3,UNDER,UNDER,8.8,0.8,HIGH,NORMAL,,90,0.124,0.6,165,139,139,-900,575,0.474,0.526,1,0.5,0,0,0,0.33,5,fg3m,NA,NA,NA
2026-04-20,Orlando Magic (+332) @ Detroit Pistons (-450),Cade Cunningham,C1,2.5,0.08,-2.42,96.8,UNDER,UNDER,12.1,0.8,MED,NORMAL,,80,0.773,0.21,146,158,158,-450,331.5,0.512,0.488,0.999,0.4992,0,0,0,0.21,5,fg3m,NA,NA,NA
2026-04-20,Portland Trail Blazers (+472) @ San Antonio Spurs (-658),Devin Vassell,C1,2.5,0.11,-2.39,95.6,UNDER,UNDER,12,0.8,MED,NORMAL,,80,0.867,0,131,-145,-145,-658.5,472.5,0.422,0.578,0.997,0.4963,0,0,0,0.26,5,fg3m,NA,NA,NA
2026-04-20,Portland Trail Blazers (+472) @ San Antonio Spurs (-658),Jrue Holiday,C1,2.5,0.11,-2.39,95.6,UNDER,UNDER,12,0.8,MED,NORMAL,,80,0.719,0.1,134,-134,-134,-658.5,472.5,0.427,0.573,1,0.5,0,0,0,0.28,5,fg3m,NA,NA,NA
2026-04-20,Philadelphia 76ers (+575) @ Boston Celtics (-900),Sam Hauser,C1,2.5,0.11,-2.39,95.6,UNDER,UNDER,12,0.8,MED,NORMAL,,80,0.616,0.24,142,-170,-170,-900,575,0.396,0.604,1,0.5,0,0,0,0.29,5,fg3m,NA,NA,NA
2026-04-20,Portland Trail Blazers (+472) @ San Antonio Spurs (-658),Toumani Camara,C1,2.5,0.11,-2.39,95.6,UNDER,UNDER,12,0.8,MED,NORMAL,,80,0.656,0.06,114,-115,-115,-658.5,472.5,0.466,0.534,1,0.5,0,0,0,0.28,5,fg3m,NA,NA,NA
2026-04-20,Toronto Raptors (+300) @ Cleveland Cavaliers (-375),Immanuel Quickley,C1,2.5,0.13,-2.37,94.8,UNDER,UNDER,11.9,0.8,MED,NORMAL,,80,0.845,0.18,152,148,148,-375,300,0.496,0.504,0.997,0.4975,0,0,0,0.32,6,fg3m,NA,NA,NA
2026-04-20,Phoenix Suns (+1040) @ Oklahoma City Thunder (-2000),Jalen Green,C1,2.5,0.13,-2.37,94.8,UNDER,UNDER,11.9,0.8,MED,NORMAL,,80,0.718,0.27,132,-149,-149,-2000,1040.5,0.419,0.581,1,0.5,0,0,0,0.33,5,fg3m,NA,NA,NA
2026-04-20,Philadelphia 76ers (+575) @ Boston Celtics (-900),Paul George,C1,2.5,0.13,-2.37,94.8,UNDER,UNDER,11.9,0.8,MED,NORMAL,,80,0.787,0.25,200,-103,-103,-900,575,0.396,0.604,0.999,0.499,0,0,0,0.33,5,fg3m,NA,NA,NA
2026-04-20,Minnesota Timberwolves (+219) @ Denver Nuggets (-265),Aaron Gordon,C1,1.5,0.1,-1.4,93.3,UNDER,UNDER,8.9,0.8,MED,NORMAL,,80,0.443,0.09,-125,105,105,-265,219,0.532,0.468,0.999,0.499,0,0,0,0.26,6,fg3m,NA,NA,NA
2026-04-20,Atlanta Hawks (+195) @ New York Knicks (-235),Onyeka Okongwu,C1,1.5,0.1,-1.4,93.3,UNDER,UNDER,8.9,0.8,HIGH,NORMAL,,80,0.385,0.92,158,139,139,-235,195,0.481,0.519,1,0.5,0,0,0,0.24,5,fg3m,NA,NA,NA
2026-04-20,Portland Trail Blazers (+472) @ San Antonio Spurs (-658),De'Aaron Fox,C1,1.5,0.11,-1.39,92.7,UNDER,UNDER,8.9,0.8,MED,NORMAL,,80,0.691,0.18,100,-111,-111,-658.5,472.5,0.487,0.513,0.978,0.4768,0,0,0,0.26,5,fg3m,NA,NA,NA
