date,game,player_name,cluster,line,prediction,edge,edge_pct,direction,pick,edge_score,ag_score,agreement,role_flag,last7_vals,confidence,model_std,blowout_risk,best_over_odds,best_under_odds,best_odds_for_bet,home_ml,away_ml,imp_over_prob,imp_under_prob,model_win_prob,kelly,m1_xgb,m4_mean,m5_context,m7_matchup,n_books,target,actual,result,profit_units
2026-03-05,Golden State Warriors (+285) @ Houston Rockets (-355),Gui Santos,C1,1.5,0.48,-1.02,68,UNDER,UNDER,7.5,0.8,HIGH,NORMAL,,100,0.112,0.05,-109,-110,-110,-355,285,0.499,0.501,1,0.5,0.56,0.56,0.39,0.34,5,fg3m,NA,NA,NA
2026-03-05,Detroit Pistons (+135) @ San Antonio Spurs (-160),Cade Cunningham,C4,1.5,2.15,0.65,43.3,OVER,OVER,6.3,0.8,HIGH,NORMAL,,100,0.327,0.01,155,143,155,-160,135,0.488,0.512,0.977,0.4811,2.02,2.02,1.81,2.34,5,fg3m,NA,NA,NA
2026-03-05,New Orleans Pelicans (-215) @ Sacramento Kings (+180),Russell Westbrook,C3,1.5,0.89,-0.61,40.7,UNDER,UNDER,6,0.8,HIGH,NORMAL,,100,0.26,0.2,170,130,130,180,-215,0.46,0.54,0.979,0.4814,0.96,0.96,1.07,0.78,5,fg3m,NA,NA,NA
2026-03-05,New Orleans Pelicans (-215) @ Sacramento Kings (+180),Saddiq Bey,C2,2.5,1.67,-0.83,33.2,UNDER,UNDER,6.8,0.8,HIGH,NORMAL,,100,0.206,0.01,126,-150,-150,180,-215,0.424,0.576,0.997,0.4962,1.77,1.77,1.52,1.51,5,fg3m,NA,NA,NA
2026-03-05,Golden State Warriors (+285) @ Houston Rockets (-355),Pat Spencer,C1,1.5,0.26,-1.24,82.7,UNDER,UNDER,8.3,0.8,HIGH,NORMAL,,94,0.21,0,161,-213,-213,-355,285,0.36,0.64,1,0.5,0.11,0.11,0.34,0.48,3,fg3m,NA,NA,NA
2026-03-05,Detroit Pistons (+135) @ San Antonio Spurs (-160),Caris LeVert,C2,0.5,1.56,1.06,212,OVER,OVER,8,0.8,HIGH,NORMAL,,91,0.278,0.2,-159,122,-159,-160,135,0.577,0.423,1,0.5,1.6,1.6,1.38,1.5,2,fg3m,NA,NA,NA
2026-03-05,Detroit Pistons (+135) @ San Antonio Spurs (-160),De'Aaron Fox,C4,1.5,2.39,0.89,59.3,OVER,OVER,7.3,0.8,HIGH,NORMAL,,90,0.374,0.41,-105,-116,-105,-160,135,0.488,0.512,0.991,0.4908,2.44,2.44,1.79,2.3,5,fg3m,NA,NA,NA
2026-03-05,Los Angeles Lakers (+155) @ Denver Nuggets (-180),LeBron James,C4,1.5,2.23,0.73,48.7,OVER,OVER,6.6,0.8,HIGH,NORMAL,,90,0.386,0.35,100,-125,100,-180,155,0.474,0.526,0.971,0.471,2.12,2.12,1.89,2.39,5,fg3m,NA,NA,NA
2026-03-05,Brooklyn Nets (+575) @ Miami Heat (-835),Kel'el Ware,C3,1.5,0.52,-0.98,65.3,UNDER,UNDER,7.4,0.8,HIGH,NORMAL,,88,0.112,0.2,174,-233,-233,-835,575,0.343,0.657,0.999,0.4983,0.54,0.54,0.41,0.48,1,fg3m,NA,NA,NA
2026-03-05,Detroit Pistons (+135) @ San Antonio Spurs (-160),Stephon Castle,C2,0.5,1.23,0.73,146,OVER,OVER,6.7,0.8,HIGH,NORMAL,,84,0.114,0.31,-196,160,-196,-160,135,0.633,0.367,0.993,0.4896,1.18,1.18,1.19,1.32,3,fg3m,NA,NA,NA
2026-03-05,Toronto Raptors (+170) @ Minnesota Timberwolves (-200),Jamal Shead,C2,0.5,1.08,0.58,116,OVER,OVER,6,0.8,HIGH,NORMAL,,84,0.206,0.48,-204,164,-204,-200,170,0.639,0.361,0.973,0.459,0.95,0.95,1.1,1.29,3,fg3m,NA,NA,NA
2026-03-05,Detroit Pistons (+135) @ San Antonio Spurs (-160),Keldon Johnson,C2,0.5,1.3,0.8,160,OVER,OVER,7,0.8,HIGH,NORMAL,,81,0.355,0.51,-208,165,-208,-160,135,0.642,0.358,0.988,0.4815,1.47,1.47,0.85,1.04,2,fg3m,NA,NA,NA
2026-03-05,Chicago Bulls (+390) @ Phoenix Suns (-510),Collin Gillespie,C1,3.5,0.97,-2.53,72.3,UNDER,UNDER,12.3,0.8,MED,NORMAL,,80,0.748,0.18,122,-146,-146,-510,390,0.431,0.569,1,0.5,0.91,0.91,1.68,1.06,5,fg3m,NA,NA,NA
2026-03-05,Los Angeles Lakers (+155) @ Denver Nuggets (-180),Cameron Johnson,C4,1.5,2.49,0.99,66,OVER,OVER,7.7,0.8,MED,NORMAL,,80,0.536,0.24,-114,101,-114,-180,155,0.517,0.483,0.968,0.4658,2.6,2.6,2.22,2.32,5,fg3m,NA,NA,NA
